timestamp_utc,delivery_start,delivery_end,product_type,vwap_eur_mwh,high_eur_mwh,low_eur_mwh,last_eur_mwh,volume_mwh,num_trades,id3_index_eur_mwh,day_ahead_price_eur_mwh,spread_id_vs_da_eur_mwh
2026-01-14T13:15:00Z,2026-01-14 13:15,2026-01-14 13:30,QH,92.84,94.2,85.67,98.94,114.6,54,90.94,93.19,-0.35
2026-01-14T13:30:00Z,2026-01-14 13:30,2026-01-14 13:45,QH,99.29,102.2,95.78,104.62,10,3,100.75,94.06,5.23
2026-01-14T13:45:00Z,2026-01-14 13:45,2026-01-14 14:00,QH,109.25,110.23,103.2,108.52,118.9,41,110.31,95.73,13.52
2026-01-14T14:00:00Z,2026-01-14 14:00,2026-01-14 14:15,QH,105.22,107.56,95.03,106.51,111.6,20,101.94,90.78,14.44
2026-01-14T14:15:00Z,2026-01-14 14:15,2026-01-14 14:30,QH,108.9,116.1,100.88,108.78,75.0,20,107.28,88.23,20.67
2026-01-14T14:30:00Z,2026-01-14 14:30,2026-01-14 14:45,QH,113.74,117.26,110.48,116.46,87.6,13,113.3,90.66,23.07
2026-01-14T14:45:00Z,2026-01-14 14:45,2026-01-14 15:00,QH,102.46,112.93,101.1,100.88,124.3,47,101.06,93.2,9.26
2026-01-14T15:00:00Z,2026-01-14 15:00,2026-01-14 15:15,QH,103.54,107.84,103.48,106.62,93.5,18,102.27,95.22,8.33
2026-01-14T15:15:00Z,2026-01-14 15:15,2026-01-14 15:30,QH,37.35,42.59,32.14,37.13,115.0,15,37.52,93.81,-56.46
2026-01-14T15:30:00Z,2026-01-14 15:30,2026-01-14 15:45,QH,101.59,106.33,101.45,104.55,37.0,6,97.83,89.06,12.53
2026-01-14T15:45:00Z,2026-01-14 15:45,2026-01-14 16:00,QH,89.18,100.08,87.1,86.66,73.4,23,91.37,97.17,-7.99
2026-01-14T16:00:00Z,2026-01-14 16:00,2026-01-14 16:15,QH,85.56,88.67,84.88,79.69,133.8,20,86.67,93.32,-7.76
2026-01-14T16:15:00Z,2026-01-14 16:15,2026-01-14 16:30,QH,74.16,81.08,72.44,77.72,65.9,21,74.37,83.06,-8.91
2026-01-14T16:30:00Z,2026-01-14 16:30,2026-01-14 16:45,QH,64.87,68.12,59.69,64.33,61.0,13,64.0,94.0,-29.13
2026-01-14T16:45:00Z,2026-01-14 16:45,2026-01-14 17:00,QH,91.96,93.87,88.57,89.04,55.0,19,92.31,77.7,14.25
2026-01-14T17:00:00Z,2026-01-14 17:00,2026-01-14 17:15,QH,103.71,104.94,99.53,102.9,95.1,13,103.24,79.44,24.26
2026-01-14T17:15:00Z,2026-01-14 17:15,2026-01-14 17:30,QH,83.63,83.66,70.34,75.79,57.1,19,85.7,85.29,-1.66
2026-01-14T17:30:00Z,2026-01-14 17:30,2026-01-14 17:45,QH,96.96,97.36,88.96,98.32,54.2,17,97.43,84.06,12.9
2026-01-14T17:45:00Z,2026-01-14 17:45,2026-01-14 18:00,QH,94.24,100.86,93.43,91.89,86.5,14,95.33,86.53,7.71
2026-01-14T18:00:00Z,2026-01-14 18:00,2026-01-14 18:15,QH,91.25,100.73,86.24,91.5,113.5,16,90.31,83.06,8.19
2026-01-14T18:15:00Z,2026-01-14 18:15,2026-01-14 18:30,QH,84.96,93.86,79.08,84.72,108.8,49,86.46,80.49,4.47
2026-01-14T18:30:00Z,2026-01-14 18:30,2026-01-14 18:45,QH,92.33,99.6,89.72,95.13,81.2,33,93.02,90.72,1.62
2026-01-14T18:45:00Z,2026-01-14 18:45,2026-01-14 19:00,QH,91.84,105.59,85.36,95.74,91.1,18,93.11,91.6,0.25
2026-01-14T19:00:00Z,2026-01-14 19:00,2026-01-14 19:15,QH,91.32,93.84,86.64,92.08,145.0,41,91.53,81.02,10.3
2026-01-14T19:15:00Z,2026-01-14 19:15,2026-01-14 19:30,QH,96.45,97.49,89.63,96.23,89.8,37,96.85,83.3,13.15
2026-01-14T19:30:00Z,2026-01-14 19:30,2026-01-14 19:45,QH,90.01,97.9,81.19,90.97,72.4,24,90.06,83.04,6.97
2026-01-14T19:45:00Z,2026-01-14 19:45,2026-01-14 20:00,QH,71.8,73.9,68.83,70.16,123.7,24,68.15,82.99,-11.19
2026-01-14T20:00:00Z,2026-01-14 20:00,2026-01-14 20:15,QH,45.69,49.75,43.8,48.85,139.1,63,46.16,57.12,-11.43
2026-01-14T20:15:00Z,2026-01-14 20:15,2026-01-14 20:30,QH,43.58,49.88,42.79,45.2,80.7,34,44.55,50.49,-6.91
2026-01-14T20:30:00Z,2026-01-14 20:30,2026-01-14 20:45,QH,57.92,58.28,56.12,58.93,103.7,13,60.75,49.69,8.24
2026-01-14T20:45:00Z,2026-01-14 20:45,2026-01-14 21:00,QH,52.19,58.04,49.46,52.09,23.3,5,50.95,45.05,7.14
2026-01-14T21:00:00Z,2026-01-14 21:00,2026-01-14 21:15,QH,43.41,43.49,36.73,48.51,83.3,28,42.59,45.42,-2.0
2026-01-14T21:15:00Z,2026-01-14 21:15,2026-01-14 21:30,QH,50.2,51.62,47.0,49.49,101.5,18,54.33,47.82,2.38
2026-01-14T21:30:00Z,2026-01-14 21:30,2026-01-14 21:45,QH,21.49,30.7,15.82,16.53,53.5,9,23.98,53.6,-32.12
2026-01-14T21:45:00Z,2026-01-14 21:45,2026-01-14 22:00,QH,42.8,45.82,30.57,43.73,82.9,11,46.05,45.38,-2.58
2026-01-14T22:00:00Z,2026-01-14 22:00,2026-01-14 22:15,QH,30.34,36.34,28.0,29.48,79.0,11,32.54,46.71,-16.37
2026-01-14T22:15:00Z,2026-01-14 22:15,2026-01-14 22:30,QH,64.01,65.9,54.6,63.93,74.4,22,63.2,44.7,19.31
2026-01-14T22:30:00Z,2026-01-14 22:30,2026-01-14 22:45,QH,51.99,53.42,45.13,49.97,84.8,20,52.62,47.92,4.07
2026-01-14T22:45:00Z,2026-01-14 22:45,2026-01-14 23:00,QH,38.79,38.89,33.97,44.18,106.1,20,40.71,46.85,-8.05
2026-01-14T23:00:00Z,2026-01-14 23:00,2026-01-14 23:15,QH,47.55,52.03,47.22,41.12,22.7,3,43.44,50.05,-2.5
2026-01-14T23:15:00Z,2026-01-14 23:15,2026-01-14 23:30,QH,45.97,50.14,43.84,47.92,79.3,12,44.44,43.79,2.18
2026-01-14T23:30:00Z,2026-01-14 23:30,2026-01-14 23:45,QH,50.69,61.15,45.35,51.49,39.9,18,51.28,41.5,9.19
2026-01-14T23:45:00Z,2026-01-14 23:45,2026-01-15 00:00,QH,53.97,60.25,52.43,53.91,64.4,11,54.35,49.86,4.11
2026-01-15T00:00:00Z,2026-01-15 00:00,2026-01-15 00:15,QH,40.03,42.13,39.53,43.95,91.3,17,37.99,50.25,-10.21
2026-01-15T00:15:00Z,2026-01-15 00:15,2026-01-15 00:30,QH,57.05,60.1,56.5,60.39,83.3,18,52.92,44.49,12.56
2026-01-15T00:30:00Z,2026-01-15 00:30,2026-01-15 00:45,QH,44.73,46.78,44.58,49.59,87.1,20,47.21,41.58,3.15
2026-01-15T00:45:00Z,2026-01-15 00:45,2026-01-15 01:00,QH,61.97,66.38,57.0,60.83,55.1,9,62.05,54.13,7.84
2026-01-15T01:00:00Z,2026-01-15 01:00,2026-01-15 01:15,QH,81.48,83.79,71.22,82.57,74.1,14,80.3,48.68,32.8
2026-01-15T01:15:00Z,2026-01-15 01:15,2026-01-15 01:30,QH,44.01,53.13,43.41,43.08,10,3,42.21,55.11,-11.1
2026-01-15T01:30:00Z,2026-01-15 01:30,2026-01-15 01:45,QH,53.92,56.38,51.63,49.84,94.3,26,56.37,46.96,6.96
2026-01-15T01:45:00Z,2026-01-15 01:45,2026-01-15 02:00,QH,42.04,48.14,41.9,40.2,110.5,14,43.33,52.84,-10.81
2026-01-15T02:00:00Z,2026-01-15 02:00,2026-01-15 02:15,QH,58.5,60.23,58.08,58.9,68.2,10,56.02,51.83,6.67
2026-01-15T02:15:00Z,2026-01-15 02:15,2026-01-15 02:30,QH,36.41,36.68,35.28,32.29,78.9,16,34.27,55.96,-19.54
2026-01-15T02:30:00Z,2026-01-15 02:30,2026-01-15 02:45,QH,55.34,59.94,46.22,55.99,35.1,10,55.67,49.11,6.23
2026-01-15T02:45:00Z,2026-01-15 02:45,2026-01-15 03:00,QH,64.55,70.32,58.41,59.11,43.1,9,65.08,56.28,8.27
2026-01-15T03:00:00Z,2026-01-15 03:00,2026-01-15 03:15,QH,44.74,54.21,43.47,43.07,142.1,29,45.46,44.51,0.23
2026-01-15T03:15:00Z,2026-01-15 03:15,2026-01-15 03:30,QH,65.1,70.8,61.42,64.71,113.3,22,64.83,44.43,20.67
2026-01-15T03:30:00Z,2026-01-15 03:30,2026-01-15 03:45,QH,52.47,52.67,47.59,52.08,100.8,17,53.01,53.46,-0.99
2026-01-15T03:45:00Z,2026-01-15 03:45,2026-01-15 04:00,QH,49.89,54.97,40.24,50.89,66.1,20,46.5,39.7,10.19
2026-01-15T04:00:00Z,2026-01-15 04:00,2026-01-15 04:15,QH,49.2,50.89,40.22,48.14,64.1,8,49.38,49.38,-0.18
2026-01-15T04:15:00Z,2026-01-15 04:15,2026-01-15 04:30,QH,74.53,76.51,74.27,72.74,81.0,13,74.96,51.7,22.83
2026-01-15T04:30:00Z,2026-01-15 04:30,2026-01-15 04:45,QH,66.72,71.43,64.34,65.44,101.0,15,69.03,42.06,24.66
2026-01-15T04:45:00Z,2026-01-15 04:45,2026-01-15 05:00,QH,49.7,55.92,42.39,44.02,76.3,15,53.29,50.07,-0.37
2026-01-15T05:00:00Z,2026-01-15 05:00,2026-01-15 05:15,QH,73.87,80.16,70.36,74.07,100.2,13,73.4,37.69,36.19
2026-01-15T05:15:00Z,2026-01-15 05:15,2026-01-15 05:30,QH,32.39,36.69,27.42,34.85,47.2,15,30.63,49.05,-16.66
2026-01-15T05:30:00Z,2026-01-15 05:30,2026-01-15 05:45,QH,46.67,51.65,42.37,44.0,95.6,20,46.6,50.86,-4.18
2026-01-15T05:45:00Z,2026-01-15 05:45,2026-01-15 06:00,QH,61.51,62.36,59.8,58.58,108.1,43,58.4,48.78,12.73
2026-01-15T06:00:00Z,2026-01-15 06:00,2026-01-15 06:15,QH,51.07,57.6,43.0,47.06,47.5,6,50.24,40.69,10.38
2026-01-15T06:15:00Z,2026-01-15 06:15,2026-01-15 06:30,QH,62.57,65.92,60.53,60.8,48.9,15,66.2,53.34,9.23
2026-01-15T06:30:00Z,2026-01-15 06:30,2026-01-15 06:45,QH,55.78,59.86,55.05,55.36,34.7,9,57.45,57.02,-1.24
2026-01-15T06:45:00Z,2026-01-15 06:45,2026-01-15 07:00,QH,35.42,37.98,24.97,33.01,69.0,10,34.53,44.27,-8.85
2026-01-15T07:00:00Z,2026-01-15 07:00,2026-01-15 07:15,QH,90.02,90.94,83.17,87.48,70.0,10,93.17,83.93,6.09
2026-01-15T07:15:00Z,2026-01-15 07:15,2026-01-15 07:30,QH,73.33,84.9,70.23,69.05,145.4,27,73.59,87.86,-14.53
2026-01-15T07:30:00Z,2026-01-15 07:30,2026-01-15 07:45,QH,91.35,97.8,83.95,95.08,113.2,33,90.01,81.96,9.39
2026-01-15T07:45:00Z,2026-01-15 07:45,2026-01-15 08:00,QH,93.6,100.77,90.53,90.39,84.0,16,94.53,79.49,14.12
2026-01-15T08:00:00Z,2026-01-15 08:00,2026-01-15 08:15,QH,65.14,69.05,62.05,67.17,119.0,24,65.52,85.57,-20.43
2026-01-15T08:15:00Z,2026-01-15 08:15,2026-01-15 08:30,QH,56.81,57.13,54.65,56.58,109.4,17,59.57,87.24,-30.44
2026-01-15T08:30:00Z,2026-01-15 08:30,2026-01-15 08:45,QH,76.86,80.76,71.85,76.28,67.6,13,75.64,89.29,-12.43
2026-01-15T08:45:00Z,2026-01-15 08:45,2026-01-15 09:00,QH,96.55,97.64,96.54,98.01,10,4,99.15,91.33,5.22
2026-01-15T09:00:00Z,2026-01-15 09:00,2026-01-15 09:15,QH,90.24,94.34,86.19,88.91,107.3,35,89.41,94.69,-4.45
2026-01-15T09:15:00Z,2026-01-15 09:15,2026-01-15 09:30,QH,87.75,96.34,84.27,88.22,65.9,9,90.6,80.4,7.36
2026-01-15T09:30:00Z,2026-01-15 09:30,2026-01-15 09:45,QH,108.63,113.8,102.98,108.9,56.5,13,108.73,96.5,12.13
2026-01-15T09:45:00Z,2026-01-15 09:45,2026-01-15 10:00,QH,100.54,106.07,98.04,100.94,126.7,18,98.03,85.63,14.91
2026-01-15T10:00:00Z,2026-01-15 10:00,2026-01-15 10:15,QH,82.64,89.04,80.51,83.91,69.8,13,80.85,91.24,-8.6
2026-01-15T10:15:00Z,2026-01-15 10:15,2026-01-15 10:30,QH,97.45,99.01,96.91,98.49,53.3,8,97.8,93.43,4.02
2026-01-15T10:30:00Z,2026-01-15 10:30,2026-01-15 10:45,QH,103.49,115.67,99.85,106.42,99.9,14,105.56,98.99,4.5
2026-01-15T10:45:00Z,2026-01-15 10:45,2026-01-15 11:00,QH,91.35,93.33,91.15,92.04,112.5,14,90.85,103.21,-11.86
2026-01-15T11:00:00Z,2026-01-15 11:00,2026-01-15 11:15,QH,75.09,75.5,67.88,73.43,45.4,17,73.76,90.93,-15.83
2026-01-15T11:15:00Z,2026-01-15 11:15,2026-01-15 11:30,QH,90.08,92.65,89.09,91.35,50.4,10,89.58,84.18,5.9
2026-01-15T11:30:00Z,2026-01-15 11:30,2026-01-15 11:45,QH,85.5,86.8,83.54,85.66,95.3,12,86.63,92.37,-6.86
2026-01-15T11:45:00Z,2026-01-15 11:45,2026-01-15 12:00,QH,93.31,107.76,85.66,93.09,64.4,8,94.85,96.72,-3.4
2026-01-15T12:00:00Z,2026-01-15 12:00,2026-01-15 12:15,QH,95.48,96.73,89.53,95.33,53.7,9,98.78,94.75,0.73
2026-01-15T12:15:00Z,2026-01-15 12:15,2026-01-15 12:30,QH,107.45,112.57,104.5,108.54,144.0,51,108.15,91.33,16.12
2026-01-15T12:30:00Z,2026-01-15 12:30,2026-01-15 12:45,QH,91.98,93.51,90.45,89.68,71.4,31,91.21,90.98,1.01
2026-01-15T12:45:00Z,2026-01-15 12:45,2026-01-15 13:00,QH,93.54,94.84,79.76,92.22,131.9,24,92.41,100.25,-6.71
2026-01-15T13:00:00Z,2026-01-15 13:00,2026-01-15 13:15,QH,84.63,89.6,67.27,88.68,112.2,33,83.29,90.99,-6.36
2026-01-15T13:15:00Z,2026-01-15 13:15,2026-01-15 13:30,QH,102.7,104.76,97.92,104.94,110.5,27,103.88,93.66,9.04
2026-01-15T13:30:00Z,2026-01-15 13:30,2026-01-15 13:45,QH,79.0,87.12,72.33,81.9,53.8,18,80.67,96.92,-17.92
2026-01-15T13:45:00Z,2026-01-15 13:45,2026-01-15 14:00,QH,81.47,83.47,69.8,85.92,101.9,28,84.56,91.41,-9.94
2026-01-15T14:00:00Z,2026-01-15 14:00,2026-01-15 14:15,QH,81.39,82.45,80.04,83.91,113.3,22,80.91,98.89,-17.51
2026-01-15T14:15:00Z,2026-01-15 14:15,2026-01-15 14:30,QH,82.09,84.53,72.16,84.89,41.6,5,81.96,90.31,-8.22
2026-01-15T14:30:00Z,2026-01-15 14:30,2026-01-15 14:45,QH,136.26,139.26,126.35,135.43,123.0,17,136.24,86.47,49.79
2026-01-15T14:45:00Z,2026-01-15 14:45,2026-01-15 15:00,QH,101.95,115.24,88.12,98.57,70.7,14,97.57,87.29,14.66
2026-01-15T15:00:00Z,2026-01-15 15:00,2026-01-15 15:15,QH,92.97,95.94,90.61,93.72,101.3,18,93.34,86.36,6.61
2026-01-15T15:15:00Z,2026-01-15 15:15,2026-01-15 15:30,QH,79.65,85.35,78.75,81.25,101.1,21,80.01,94.13,-14.48
2026-01-15T15:30:00Z,2026-01-15 15:30,2026-01-15 15:45,QH,94.99,96.86,92.07,91.72,46.6,9,98.08,100.96,-5.97
2026-01-15T15:45:00Z,2026-01-15 15:45,2026-01-15 16:00,QH,83.31,86.53,78.59,77.67,125.5,19,86.17,92.09,-8.78
2026-01-15T16:00:00Z,2026-01-15 16:00,2026-01-15 16:15,QH,74.7,76.86,63.77,75.39,46.8,10,75.25,93.36,-18.66
2026-01-15T16:15:00Z,2026-01-15 16:15,2026-01-15 16:30,QH,102.73,105.28,99.03,100.66,99.7,36,106.05,94.36,8.37
2026-01-15T16:30:00Z,2026-01-15 16:30,2026-01-15 16:45,QH,65.15,69.89,60.86,60.54,64.5,13,67.84,91.8,-26.65
2026-01-15T16:45:00Z,2026-01-15 16:45,2026-01-15 17:00,QH,63.59,66.58,63.19,60.67,90.8,17,63.0,90.36,-26.77
2026-01-15T17:00:00Z,2026-01-15 17:00,2026-01-15 17:15,QH,77.59,86.41,75.94,72.45,105.2,18,79.32,81.46,-3.88
2026-01-15T17:15:00Z,2026-01-15 17:15,2026-01-15 17:30,QH,93.32,95.64,90.27,93.08,117.5,43,96.13,82.33,10.98
2026-01-15T17:30:00Z,2026-01-15 17:30,2026-01-15 17:45,QH,94.12,95.21,91.83,96.84,79.7,13,93.69,83.92,10.2
2026-01-15T17:45:00Z,2026-01-15 17:45,2026-01-15 18:00,QH,89.83,95.04,77.96,95.6,104.1,20,92.69,92.27,-2.44
2026-01-15T18:00:00Z,2026-01-15 18:00,2026-01-15 18:15,QH,89.01,92.47,81.19,91.84,63.4,9,85.27,80.87,8.15
2026-01-15T18:15:00Z,2026-01-15 18:15,2026-01-15 18:30,QH,104.54,105.29,102.37,103.2,69.3,12,103.49,88.95,15.58
2026-01-15T18:30:00Z,2026-01-15 18:30,2026-01-15 18:45,QH,95.44,97.32,90.39,96.46,130.7,24,94.22,82.23,13.21
2026-01-15T18:45:00Z,2026-01-15 18:45,2026-01-15 19:00,QH,111.7,116.21,111.13,115.09,106.7,20,108.28,91.75,19.94
2026-01-15T19:00:00Z,2026-01-15 19:00,2026-01-15 19:15,QH,87.69,90.16,82.41,87.32,140.8,29,89.6,70.31,17.38
2026-01-15T19:15:00Z,2026-01-15 19:15,2026-01-15 19:30,QH,76.16,76.61,73.18,79.48,104.6,19,78.28,81.45,-5.29
2026-01-15T19:30:00Z,2026-01-15 19:30,2026-01-15 19:45,QH,87.49,88.63,80.73,85.51,65.5,9,85.61,74.98,12.51
2026-01-15T19:45:00Z,2026-01-15 19:45,2026-01-15 20:00,QH,77.16,80.55,75.78,79.2,121.3,46,81.81,87.45,-10.29
2026-01-15T20:00:00Z,2026-01-15 20:00,2026-01-15 20:15,QH,57.51,64.96,50.72,56.83,91.1,24,55.42,46.27,11.24
2026-01-15T20:15:00Z,2026-01-15 20:15,2026-01-15 20:30,QH,65.45,70.02,61.95,66.35,113.8,38,68.58,51.02,14.43
2026-01-15T20:30:00Z,2026-01-15 20:30,2026-01-15 20:45,QH,48.82,53.23,47.34,50.78,111.9,29,47.93,50.91,-2.08
2026-01-15T20:45:00Z,2026-01-15 20:45,2026-01-15 21:00,QH,62.33,66.8,57.29,62.64,80.1,23,61.05,49.87,12.46
2026-01-15T21:00:00Z,2026-01-15 21:00,2026-01-15 21:15,QH,39.44,46.28,38.31,40.02,64.8,18,38.94,42.9,-3.46
2026-01-15T21:15:00Z,2026-01-15 21:15,2026-01-15 21:30,QH,46.12,49.39,39.58,47.1,59.7,11,43.92,44.28,1.84
2026-01-15T21:30:00Z,2026-01-15 21:30,2026-01-15 21:45,QH,76.2,76.54,74.4,74.34,91.3,13,74.41,46.7,29.5
2026-01-15T21:45:00Z,2026-01-15 21:45,2026-01-15 22:00,QH,54.62,62.66,54.48,54.23,79.2,12,54.71,46.91,7.72
2026-01-15T22:00:00Z,2026-01-15 22:00,2026-01-15 22:15,QH,44.25,45.97,36.0,42.25,164.6,64,43.2,52.23,-7.98
2026-01-15T22:15:00Z,2026-01-15 22:15,2026-01-15 22:30,QH,44.99,50.03,44.3,44.45,108.6,16,45.17,55.37,-10.39
2026-01-15T22:30:00Z,2026-01-15 22:30,2026-01-15 22:45,QH,51.61,52.79,49.22,47.07,96.2,13,52.86,52.96,-1.35
2026-01-15T22:45:00Z,2026-01-15 22:45,2026-01-15 23:00,QH,81.73,87.69,75.54,84.26,80.1,10,82.95,51.25,30.47
2026-01-15T23:00:00Z,2026-01-15 23:00,2026-01-15 23:15,QH,61.96,62.42,60.82,62.25,66.9,9,62.29,42.54,19.42
2026-01-15T23:15:00Z,2026-01-15 23:15,2026-01-15 23:30,QH,20.29,29.82,12.35,17.93,112.7,20,19.96,50.91,-30.62
2026-01-15T23:30:00Z,2026-01-15 23:30,2026-01-15 23:45,QH,39.09,44.68,37.05,36.22,56.2,10,38.78,33.87,5.22
2026-01-15T23:45:00Z,2026-01-15 23:45,2026-01-16 00:00,QH,54.1,55.18,49.19,54.25,68.2,14,56.29,50.02,4.09
2026-01-16T00:00:00Z,2026-01-16 00:00,2026-01-16 00:15,QH,35.9,40.35,32.08,31.55,101.8,46,34.23,37.98,-2.08
2026-01-16T00:15:00Z,2026-01-16 00:15,2026-01-16 00:30,QH,20.25,27.86,16.31,17.09,110.5,26,20.37,35.61,-15.36
2026-01-16T00:30:00Z,2026-01-16 00:30,2026-01-16 00:45,QH,42.27,45.06,37.77,37.24,66.1,11,44.67,31.4,10.87
2026-01-16T00:45:00Z,2026-01-16 00:45,2026-01-16 01:00,QH,45.59,45.67,43.56,41.71,106.4,21,44.91,34.16,11.43
2026-01-16T01:00:00Z,2026-01-16 01:00,2026-01-16 01:15,QH,25.84,28.28,24.51,26.26,99.2,13,25.28,36.2,-10.36
2026-01-16T01:15:00Z,2026-01-16 01:15,2026-01-16 01:30,QH,25.88,26.61,20.39,30.52,66.5,9,22.18,34.12,-8.24
2026-01-16T01:30:00Z,2026-01-16 01:30,2026-01-16 01:45,QH,37.71,42.55,37.48,38.07,138.4,33,39.24,42.04,-4.33
2026-01-16T01:45:00Z,2026-01-16 01:45,2026-01-16 02:00,QH,29.94,38.64,28.71,23.53,97.5,21,30.27,35.88,-5.94
2026-01-16T02:00:00Z,2026-01-16 02:00,2026-01-16 02:15,QH,39.0,41.16,36.19,40.65,63.9,18,37.76,41.48,-2.48
2026-01-16T02:15:00Z,2026-01-16 02:15,2026-01-16 02:30,QH,36.06,37.28,28.58,36.04,45.4,5,34.33,40.4,-4.34
2026-01-16T02:30:00Z,2026-01-16 02:30,2026-01-16 02:45,QH,33.63,38.33,32.98,30.61,130.2,46,35.26,33.26,0.37
2026-01-16T02:45:00Z,2026-01-16 02:45,2026-01-16 03:00,QH,40.05,43.68,36.94,46.78,89.1,15,39.52,37.93,2.12
2026-01-16T03:00:00Z,2026-01-16 03:00,2026-01-16 03:15,QH,28.75,31.71,27.59,27.27,67.8,13,29.11,40.79,-12.04
2026-01-16T03:15:00Z,2026-01-16 03:15,2026-01-16 03:30,QH,43.88,45.95,43.52,45.37,106.6,13,45.39,35.65,8.23
2026-01-16T03:30:00Z,2026-01-16 03:30,2026-01-16 03:45,QH,35.87,40.62,34.53,36.45,70.1,22,40.02,34.76,1.11
2026-01-16T03:45:00Z,2026-01-16 03:45,2026-01-16 04:00,QH,41.68,45.32,38.03,43.29,99.5,19,43.5,26.25,15.43
2026-01-16T04:00:00Z,2026-01-16 04:00,2026-01-16 04:15,QH,25.24,29.11,24.97,25.43,91.3,12,30.38,35.83,-10.59
2026-01-16T04:15:00Z,2026-01-16 04:15,2026-01-16 04:30,QH,39.52,44.75,38.23,36.36,102.2,31,40.11,37.93,1.59
2026-01-16T04:30:00Z,2026-01-16 04:30,2026-01-16 04:45,QH,44.8,44.8,41.32,45.87,100.7,17,43.06,39.12,5.68
2026-01-16T04:45:00Z,2026-01-16 04:45,2026-01-16 05:00,QH,31.96,35.58,21.24,34.37,81.0,10,27.6,35.38,-3.42
2026-01-16T05:00:00Z,2026-01-16 05:00,2026-01-16 05:15,QH,30.24,31.28,29.98,32.7,71.1,9,31.3,39.28,-9.04
2026-01-16T05:15:00Z,2026-01-16 05:15,2026-01-16 05:30,QH,54.25,68.4,44.63,54.74,71.5,34,58.76,26.78,27.47
2026-01-16T05:30:00Z,2026-01-16 05:30,2026-01-16 05:45,QH,35.19,44.05,32.79,34.67,55.9,8,36.62,38.87,-3.68
2026-01-16T05:45:00Z,2026-01-16 05:45,2026-01-16 06:00,QH,40.23,41.17,33.13,39.4,47.8,8,39.5,36.46,3.77
2026-01-16T06:00:00Z,2026-01-16 06:00,2026-01-16 06:15,QH,29.61,41.74,29.46,29.84,76.7,22,31.37,42.67,-13.05
2026-01-16T06:15:00Z,2026-01-16 06:15,2026-01-16 06:30,QH,42.95,47.29,42.33,43.8,54.8,10,46.95,32.75,10.2
2026-01-16T06:30:00Z,2026-01-16 06:30,2026-01-16 06:45,QH,48.63,49.42,45.25,40.99,78.8,12,48.22,32.53,16.1
2026-01-16T06:45:00Z,2026-01-16 06:45,2026-01-16 07:00,QH,68.78,72.57,65.52,69.05,87.2,12,68.81,44.71,24.07
2026-01-16T07:00:00Z,2026-01-16 07:00,2026-01-16 07:15,QH,53.49,60.52,50.55,56.45,57.5,23,54.54,71.19,-17.7
2026-01-16T07:15:00Z,2026-01-16 07:15,2026-01-16 07:30,QH,67.78,70.34,66.28,72.4,20.4,8,68.25,82.65,-14.87
2026-01-16T07:30:00Z,2026-01-16 07:30,2026-01-16 07:45,QH,76.48,84.43,71.03,79.97,23.0,3,74.48,68.41,8.07
2026-01-16T07:45:00Z,2026-01-16 07:45,2026-01-16 08:00,QH,98.51,99.8,90.34,93.71,96.2,26,100.1,72.84,25.67
2026-01-16T08:00:00Z,2026-01-16 08:00,2026-01-16 08:15,QH,67.14,75.44,61.34,67.98,93.5,29,62.7,73.84,-6.7
2026-01-16T08:15:00Z,2026-01-16 08:15,2026-01-16 08:30,QH,85.49,89.1,80.82,85.59,128.5,17,87.03,82.94,2.56
2026-01-16T08:30:00Z,2026-01-16 08:30,2026-01-16 08:45,QH,74.07,84.99,64.78,77.44,72.7,26,73.81,82.0,-7.93
2026-01-16T08:45:00Z,2026-01-16 08:45,2026-01-16 09:00,QH,75.82,78.82,72.11,77.84,53.8,18,73.15,74.73,1.1
2026-01-16T09:00:00Z,2026-01-16 09:00,2026-01-16 09:15,QH,97.97,98.6,90.74,104.14,101.2,15,98.23,79.46,18.51
2026-01-16T09:15:00Z,2026-01-16 09:15,2026-01-16 09:30,QH,73.92,84.79,72.2,78.25,38.9,8,73.09,78.86,-4.93
2026-01-16T09:30:00Z,2026-01-16 09:30,2026-01-16 09:45,QH,61.26,65.71,50.31,60.77,93.3,13,59.37,81.82,-20.56
2026-01-16T09:45:00Z,2026-01-16 09:45,2026-01-16 10:00,QH,103.27,105.6,96.85,99.06,60.2,17,100.96,92.06,11.21
2026-01-16T10:00:00Z,2026-01-16 10:00,2026-01-16 10:15,QH,72.78,76.22,67.71,67.77,83.2,28,73.51,85.94,-13.16
2026-01-16T10:15:00Z,2026-01-16 10:15,2026-01-16 10:30,QH,84.97,87.33,76.83,82.21,124.5,17,85.09,80.44,4.54
2026-01-16T10:30:00Z,2026-01-16 10:30,2026-01-16 10:45,QH,88.41,92.86,88.14,84.59,87.7,12,91.13,84.93,3.47
2026-01-16T10:45:00Z,2026-01-16 10:45,2026-01-16 11:00,QH,93.11,94.04,89.16,90.33,47.9,9,90.11,82.44,10.68
2026-01-16T11:00:00Z,2026-01-16 11:00,2026-01-16 11:15,QH,83.1,86.57,78.6,84.96,82.5,32,84.37,78.39,4.7
2026-01-16T11:15:00Z,2026-01-16 11:15,2026-01-16 11:30,QH,72.4,75.92,71.83,75.63,103.0,14,70.04,78.54,-6.14
2026-01-16T11:30:00Z,2026-01-16 11:30,2026-01-16 11:45,QH,86.34,91.25,75.77,86.62,59.7,7,87.71,84.88,1.46
