delivery_date,delivery_hour,price_eur_mwh,volume_buy_mwh,volume_sell_mwh,net_position_mwh
2026-01-25,13,73.12,46380.0,45542.0,-2007.0
2026-01-25,14,72.78,47207.0,46280.0,-1431.0
2026-01-25,15,81.55,39330.0,39968.0,475.0
2026-01-25,16,96.5,41878.0,41587.0,1501.0
2026-01-25,17,80.28,35159.0,34609.0,-2344.0
2026-01-25,18,75.66,40492.0,41077.0,-1190.0
2026-01-25,19,75.94,53108.0,54030.0,824.0
2026-01-25,20,33.96,40568.0,42221.0,-2611.0
2026-01-25,21,37.12,54858.0,53989.0,391.0
2026-01-25,22,23.4,54478.0,54374.0,-2808.0
2026-01-25,23,30.68,51497.0,51164.0,-2813.0
2026-01-26,0,52.93,42060.0,40115.0,2398.0
2026-01-26,1,52.2,36704.0,35143.0,-1163.0
2026-01-26,2,53.2,35269.0,36165.0,-2644.0
2026-01-26,3,40.12,45869.0,47801.0,1667.0
2026-01-26,4,63.8,36624.0,35529.0,2191.0
2026-01-26,5,40.21,44236.0,45953.0,2238.0
2026-01-26,6,38.15,39964.0,41026.0,132.0
2026-01-26,7,79.21,48541.0,48866.0,-1723.0
2026-01-26,8,81.43,46867.0,48510.0,-2610.0
2026-01-26,9,85.19,44260.0,43446.0,1476.0
2026-01-26,10,85.48,51203.0,49383.0,-1044.0
2026-01-26,11,86.35,54136.0,54636.0,1989.0
2026-01-26,12,96.99,52371.0,52585.0,-1895.0
2026-01-26,13,94.5,36821.0,37871.0,14.0
2026-01-26,14,90.5,53898.0,55418.0,1727.0
2026-01-26,15,94.56,48678.0,49234.0,-1270.0
2026-01-26,16,93.13,53652.0,52360.0,-1437.0
2026-01-26,17,82.55,39501.0,41254.0,-459.0
2026-01-26,18,92.69,54751.0,54387.0,-980.0
2026-01-26,19,89.44,35700.0,34521.0,-2403.0
2026-01-26,20,52.26,37762.0,36670.0,2238.0
2026-01-26,21,52.39,51845.0,53679.0,2147.0
2026-01-26,22,57.05,51349.0,51167.0,-2032.0
2026-01-26,23,50.31,48117.0,48074.0,-1409.0
2026-01-27,0,47.83,49108.0,50653.0,622.0
2026-01-27,1,51.46,52126.0,52605.0,-2534.0
2026-01-27,2,47.49,35281.0,34366.0,-105.0
2026-01-27,3,50.38,38547.0,39625.0,-1706.0
2026-01-27,4,51.32,39622.0,41590.0,-2515.0
2026-01-27,5,49.99,51095.0,52320.0,303.0
2026-01-27,6,56.76,49429.0,51181.0,764.0
2026-01-27,7,97.25,46996.0,48473.0,2640.0
2026-01-27,8,85.03,54178.0,55594.0,-2483.0
2026-01-27,9,86.59,38278.0,39678.0,-1525.0
2026-01-27,10,94.25,45275.0,44672.0,-527.0
2026-01-27,11,96.71,50318.0,51303.0,-2329.0
2026-01-27,12,102.89,35620.0,37323.0,-2192.0
2026-01-27,13,86.35,38815.0,36961.0,427.0
2026-01-27,14,95.48,42166.0,41812.0,-913.0
2026-01-27,15,100.75,52221.0,51289.0,-2054.0
2026-01-27,16,92.25,48680.0,48590.0,-1141.0
2026-01-27,17,91.28,35197.0,33330.0,2547.0
2026-01-27,18,82.51,48457.0,49077.0,604.0
2026-01-27,19,81.56,41097.0,40711.0,182.0
2026-01-27,20,52.24,36325.0,36014.0,2956.0
2026-01-27,21,34.41,40107.0,38954.0,709.0
2026-01-27,22,50.9,39491.0,41482.0,1754.0
2026-01-27,23,60.8,36630.0,36546.0,-1304.0
2026-01-28,0,57.12,49136.0,48673.0,1521.0
2026-01-28,1,46.95,52452.0,50829.0,1747.0
2026-01-28,2,55.32,41765.0,41895.0,2445.0
2026-01-28,3,54.14,39888.0,41397.0,-431.0
2026-01-28,4,46.73,54104.0,54326.0,-2839.0
2026-01-28,5,42.13,41440.0,40212.0,1948.0
2026-01-28,6,53.04,53562.0,51832.0,-2564.0
2026-01-28,7,89.59,52352.0,51505.0,598.0
2026-01-28,8,102.44,44724.0,44139.0,-1361.0
2026-01-28,9,88.75,45999.0,44267.0,1839.0
2026-01-28,10,89.74,50000.0,49457.0,1379.0
2026-01-28,11,89.31,39012.0,38593.0,1637.0
2026-01-28,12,84.39,45263.0,46393.0,149.0
2026-01-28,13,84.72,36908.0,35554.0,1930.0
2026-01-28,14,111.7,51832.0,52674.0,1952.0
2026-01-28,15,85.04,39928.0,41110.0,834.0
2026-01-28,16,97.49,48038.0,48713.0,2042.0
2026-01-28,17,80.82,48487.0,47763.0,2622.0
2026-01-28,18,86.76,52512.0,50634.0,2437.0
2026-01-28,19,82.88,43673.0,41751.0,-962.0
2026-01-28,20,46.69,52014.0,51593.0,-1231.0
2026-01-28,21,52.84,47064.0,47466.0,-1963.0
2026-01-28,22,46.61,36094.0,36486.0,1656.0
2026-01-28,23,42.71,35578.0,35977.0,1794.0
2026-01-29,0,52.92,54231.0,54216.0,-777.0
2026-01-29,1,39.41,43126.0,41619.0,-795.0
2026-01-29,2,35.12,44830.0,44272.0,692.0
2026-01-29,3,51.03,46300.0,47380.0,-431.0
2026-01-29,4,43.44,36822.0,35208.0,-295.0
2026-01-29,5,45.76,48315.0,49056.0,400.0
2026-01-29,6,46.29,49644.0,50671.0,-2032.0
2026-01-29,7,81.02,36769.0,37060.0,1768.0
2026-01-29,8,96.73,50775.0,49624.0,-2440.0
2026-01-29,9,96.21,50528.0,51991.0,99.0
2026-01-29,10,93.78,41485.0,39708.0,-1627.0
2026-01-29,11,86.97,53214.0,53820.0,1921.0
2026-01-29,12,89.77,45790.0,45569.0,-2186.0
2026-01-29,13,99.56,52786.0,51895.0,1291.0
2026-01-29,14,97.64,54566.0,54346.0,-2465.0
2026-01-29,15,99.95,43851.0,43044.0,-2574.0
2026-01-29,16,93.23,40271.0,40572.0,-1425.0
2026-01-29,17,102.89,48595.0,50530.0,2926.0
2026-01-29,18,85.36,53505.0,55459.0,1859.0
2026-01-29,19,78.52,53401.0,51625.0,2843.0
2026-01-29,20,56.17,38794.0,38639.0,2098.0
2026-01-29,21,53.37,48636.0,49425.0,-2784.0
2026-01-29,22,53.11,36528.0,37362.0,-1560.0
2026-01-29,23,54.43,53690.0,55396.0,-1967.0
2026-01-30,0,42.99,35393.0,37110.0,1176.0
2026-01-30,1,65.5,49814.0,50489.0,1895.0
2026-01-30,2,42.35,39460.0,41152.0,1187.0
2026-01-30,3,38.16,53660.0,51662.0,-2602.0
2026-01-30,4,43.25,40366.0,38941.0,59.0
2026-01-30,5,32.75,49231.0,50986.0,986.0
2026-01-30,6,50.67,37026.0,38343.0,1758.0
2026-01-30,7,101.04,50342.0,50528.0,209.0
2026-01-30,8,84.42,41891.0,43191.0,-1647.0
2026-01-30,9,99.01,51241.0,49905.0,2348.0
2026-01-30,10,96.79,37852.0,38756.0,-2313.0
2026-01-30,11,102.75,35177.0,34879.0,-460.0
2026-01-30,12,83.81,43116.0,44542.0,-97.0
2026-01-30,13,104.83,42706.0,43169.0,-454.0
2026-01-30,14,99.84,39546.0,38402.0,368.0
2026-01-30,15,110.55,39752.0,38384.0,-1994.0
2026-01-30,16,95.49,46549.0,46973.0,-2813.0
2026-01-30,17,88.47,35217.0,35925.0,2648.0
2026-01-30,18,91.88,42421.0,40791.0,-2124.0
2026-01-30,19,76.88,41502.0,43155.0,249.0
2026-01-30,20,55.3,45726.0,45662.0,873.0
2026-01-30,21,50.62,42333.0,41328.0,-1384.0
2026-01-30,22,52.19,39686.0,37905.0,-917.0
2026-01-30,23,47.35,48111.0,46300.0,1655.0
2026-01-31,0,42.46,50559.0,49137.0,-606.0
2026-01-31,1,32.26,49323.0,47412.0,-2147.0
2026-01-31,2,36.02,41484.0,41109.0,2071.0
2026-01-31,3,30.22,36356.0,36057.0,-977.0
2026-01-31,4,36.37,45459.0,46867.0,-656.0
2026-01-31,5,7.48,49111.0,48033.0,-2682.0
2026-01-31,6,24.39,50788.0,51222.0,-1274.0
2026-01-31,7,67.99,41491.0,40725.0,-2449.0
2026-01-31,8,68.59,48568.0,49651.0,-2534.0
2026-01-31,9,84.63,39958.0,40531.0,-1426.0
2026-01-31,10,72.88,43812.0,44376.0,1158.0
2026-01-31,11,87.58,50379.0,52032.0,901.0
2026-01-31,12,88.82,49712.0,50747.0,2685.0
2026-01-31,13,72.8,45238.0,44553.0,2965.0
2026-01-31,14,77.65,35852.0,34346.0,1309.0
2026-01-31,15,79.62,48771.0,47137.0,1142.0
2026-01-31,16,82.14,42667.0,42336.0,2702.0
2026-01-31,17,87.77,43912.0,43334.0,-344.0
2026-01-31,18,68.58,42562.0,41756.0,1977.0
2026-01-31,19,74.92,41011.0,39831.0,278.0
2026-01-31,20,31.75,53434.0,52932.0,-1463.0
2026-01-31,21,34.39,43637.0,43062.0,-271.0
2026-01-31,22,47.65,52933.0,53386.0,141.0
2026-01-31,23,45.96,38229.0,37631.0,245.0
2026-02-01,0,40.95,53535.0,53550.0,2618.0
2026-02-01,1,41.31,46106.0,44541.0,799.0
2026-02-01,2,42.19,40886.0,40225.0,-2435.0
2026-02-01,3,37.27,54994.0,56812.0,-1287.0
2026-02-01,4,34.27,50436.0,49175.0,300.0
2026-02-01,5,46.97,35154.0,34575.0,2330.0
2026-02-01,6,25.99,37998.0,37510.0,-1003.0
2026-02-01,7,68.91,40573.0,41698.0,-2188.0
2026-02-01,8,60.91,44031.0,43359.0,1621.0
2026-02-01,9,84.07,36847.0,35353.0,-2737.0
2026-02-01,10,71.84,46120.0,47468.0,-1059.0
2026-02-01,11,77.34,46897.0,48364.0,-2531.0
2026-02-01,12,94.37,35134.0,36743.0,-1379.0
2026-02-01,13,88.36,52605.0,52540.0,-1281.0
2026-02-01,14,84.92,41753.0,43038.0,-2334.0
2026-02-01,15,85.73,40431.0,39524.0,976.0
2026-02-01,16,82.17,43319.0,43992.0,372.0
2026-02-01,17,73.27,53124.0,53137.0,2362.0
2026-02-01,18,59.23,38446.0,38146.0,-2908.0
2026-02-01,19,56.99,47747.0,46627.0,-1581.0
2026-02-01,20,32.7,44927.0,45380.0,653.0
2026-02-01,21,37.99,54937.0,54905.0,-987.0
2026-02-01,22,45.65,41908.0,43737.0,-440.0
2026-02-01,23,42.53,53226.0,51651.0,1849.0
2026-02-02,0,63.24,46626.0,46443.0,530.0
2026-02-02,1,62.26,48627.0,49116.0,-1745.0
2026-02-02,2,47.4,54527.0,56358.0,581.0
2026-02-02,3,45.29,40805.0,38981.0,-1662.0
2026-02-02,4,49.37,45120.0,44739.0,1869.0
2026-02-02,5,59.16,35381.0,34392.0,1772.0
2026-02-02,6,45.01,49282.0,49831.0,2280.0
2026-02-02,7,92.52,42761.0,44536.0,-1786.0
2026-02-02,8,76.49,51069.0,52232.0,1347.0
2026-02-02,9,94.94,46259.0,45424.0,1123.0
2026-02-02,10,89.96,36709.0,38633.0,2788.0
2026-02-02,11,91.5,54608.0,54817.0,-270.0
2026-02-02,12,92.81,52781.0,51038.0,2477.0
2026-02-02,13,92.15,54797.0,53727.0,-1112.0
2026-02-02,14,91.24,42038.0,43797.0,-2908.0
2026-02-02,15,99.98,42089.0,41713.0,-1508.0
2026-02-02,16,105.8,38902.0,39569.0,2237.0
2026-02-02,17,100.85,35447.0,33766.0,1317.0
2026-02-02,18,88.08,42819.0,42103.0,-699.0
2026-02-02,19,95.23,45101.0,45416.0,-799.0
2026-02-02,20,51.61,50224.0,51584.0,2893.0
2026-02-02,21,52.27,43510.0,44028.0,-61.0
2026-02-02,22,64.02,52315.0,53955.0,-854.0
2026-02-02,23,35.88,48840.0,49431.0,1672.0
2026-02-03,0,50.1,47855.0,49203.0,-2275.0
2026-02-03,1,30.93,36341.0,36996.0,2431.0
2026-02-03,2,41.46,53131.0,52816.0,-1679.0
2026-02-03,3,52.87,50060.0,48536.0,206.0
2026-02-03,4,58.37,40575.0,41532.0,2937.0
2026-02-03,5,50.2,45790.0,45554.0,-1154.0
2026-02-03,6,50.07,49027.0,50876.0,-2058.0
2026-02-03,7,72.43,45575.0,45654.0,766.0
2026-02-03,8,98.98,48045.0,49676.0,-1668.0
2026-02-03,9,85.88,36602.0,35046.0,-2439.0
2026-02-03,10,91.92,50991.0,51595.0,-2419.0
2026-02-03,11,91.12,52172.0,51042.0,899.0
2026-02-03,12,93.29,50230.0,50704.0,48.0
2026-02-03,13,91.3,49110.0,50251.0,1829.0
2026-02-03,14,100.64,41177.0,40118.0,-1004.0
2026-02-03,15,103.29,41002.0,41681.0,2737.0
2026-02-03,16,86.28,54250.0,52457.0,-2641.0
2026-02-03,17,88.89,36930.0,38116.0,-125.0
2026-02-03,18,84.61,45914.0,47085.0,1672.0
2026-02-03,19,91.3,44626.0,43152.0,727.0
2026-02-03,20,51.69,38089.0,38217.0,1631.0
2026-02-03,21,74.87,46304.0,47374.0,-2107.0
2026-02-03,22,54.57,41868.0,40490.0,2200.0
2026-02-03,23,52.73,47202.0,47690.0,101.0
2026-02-04,0,47.78,39479.0,41194.0,78.0
2026-02-04,1,60.7,51897.0,50563.0,-1921.0
2026-02-04,2,44.75,39436.0,39465.0,481.0
2026-02-04,3,52.97,51760.0,50263.0,2161.0
2026-02-04,4,54.55,48741.0,48794.0,-2106.0
2026-02-04,5,42.06,40042.0,39940.0,580.0
2026-02-04,6,49.67,42893.0,44881.0,2262.0
2026-02-04,7,92.89,44809.0,45773.0,-625.0
2026-02-04,8,99.95,46847.0,45986.0,1771.0
2026-02-04,9,79.36,42516.0,40728.0,62.0
2026-02-04,10,85.6,47378.0,47700.0,-2997.0
2026-02-04,11,89.98,51447.0,50713.0,-1241.0
2026-02-04,12,89.66,51216.0,50201.0,1537.0
2026-02-04,13,92.04,37983.0,39290.0,-1580.0
2026-02-04,14,84.79,54462.0,52472.0,-920.0
2026-02-04,15,99.4,43602.0,41763.0,2807.0
2026-02-04,16,87.66,41701.0,42193.0,2724.0
2026-02-04,17,91.12,36918.0,35586.0,-1430.0
2026-02-04,18,77.43,47731.0,47279.0,1031.0
2026-02-04,19,83.78,37870.0,37406.0,-1909.0
2026-02-04,20,40.79,43919.0,42481.0,1548.0
2026-02-04,21,67.17,49194.0,50477.0,954.0
2026-02-04,22,43.27,52312.0,52314.0,-667.0
2026-02-04,23,60.95,47347.0,46755.0,2549.0
2026-02-05,0,56.43,38957.0,38045.0,-1993.0
2026-02-05,1,47.95,50612.0,50742.0,-2474.0
2026-02-05,2,53.87,35820.0,36459.0,-2987.0
2026-02-05,3,61.12,47573.0,47270.0,-2831.0
2026-02-05,4,69.44,38063.0,39525.0,990.0
2026-02-05,5,51.55,37479.0,36388.0,2531.0
2026-02-05,6,49.33,39851.0,38936.0,-1094.0
2026-02-05,7,89.6,43685.0,42410.0,822.0
2026-02-05,8,84.93,52511.0,52218.0,-2800.0
2026-02-05,9,103.98,50446.0,49267.0,88.0
2026-02-05,10,93.48,42524.0,43979.0,-2388.0
2026-02-05,11,100.22,47152.0,45352.0,933.0
2026-02-05,12,100.28,41140.0,39826.0,-1856.0
2026-02-05,13,93.71,45176.0,43809.0,2655.0
2026-02-05,14,87.1,35374.0,36570.0,1359.0
2026-02-05,15,92.69,38780.0,39934.0,1232.0
2026-02-05,16,88.05,40864.0,40679.0,-361.0
2026-02-05,17,91.42,39733.0,38977.0,-1810.0
2026-02-05,18,82.98,41934.0,43755.0,1651.0
2026-02-05,19,91.94,40769.0,40835.0,1686.0
2026-02-05,20,48.53,40814.0,39420.0,-1234.0
2026-02-05,21,65.39,48966.0,48148.0,2387.0
2026-02-05,22,46.47,53320.0,54859.0,-1935.0
2026-02-05,23,62.95,46669.0,47391.0,-2072.0
2026-02-06,0,52.06,54609.0,52749.0,-58.0
2026-02-06,1,58.13,44281.0,43476.0,-1650.0
2026-02-06,2,46.94,42363.0,41632.0,2993.0
2026-02-06,3,51.24,35028.0,34297.0,748.0
2026-02-06,4,53.93,41639.0,42693.0,-1572.0
2026-02-06,5,47.93,49535.0,48030.0,-610.0
2026-02-06,6,61.1,37711.0,39194.0,2777.0
2026-02-06,7,87.16,40191.0,41732.0,-2092.0
2026-02-06,8,84.91,48921.0,48949.0,2835.0
2026-02-06,9,83.62,50733.0,51747.0,1898.0
2026-02-06,10,102.74,53399.0,51546.0,-2873.0
2026-02-06,11,108.1,53343.0,51509.0,445.0
2026-02-06,12,95.84,52880.0,52329.0,1535.0
2026-02-06,13,106.31,54061.0,54254.0,188.0
2026-02-06,14,107.43,53143.0,54377.0,2364.0
2026-02-06,15,99.08,40932.0,42138.0,1238.0
2026-02-06,16,85.3,43604.0,43253.0,-2825.0
2026-02-06,17,105.05,41871.0,40857.0,-2232.0
2026-02-06,18,78.66,52097.0,54042.0,-2812.0
2026-02-06,19,90.82,51260.0,50131.0,417.0
2026-02-06,20,50.78,50615.0,49069.0,2733.0
2026-02-06,21,52.13,36595.0,37674.0,-2689.0
2026-02-06,22,41.02,40543.0,40526.0,1657.0
2026-02-06,23,54.93,36804.0,35930.0,2737.0
2026-02-07,0,42.21,37581.0,38711.0,2579.0
2026-02-07,1,35.52,52532.0,51765.0,415.0
2026-02-07,2,41.37,53517.0,52032.0,-764.0
2026-02-07,3,34.96,54001.0,53093.0,320.0
2026-02-07,4,27.34,54232.0,53865.0,-446.0
2026-02-07,5,40.91,53612.0,52601.0,-1933.0
2026-02-07,6,37.56,53159.0,52723.0,-1928.0
2026-02-07,7,94.03,54244.0,56057.0,-618.0
2026-02-07,8,84.34,51541.0,52468.0,1492.0
2026-02-07,9,72.68,36518.0,34883.0,2903.0
2026-02-07,10,92.9,51451.0,50637.0,2619.0
2026-02-07,11,89.19,39471.0,39215.0,-1980.0
2026-02-07,12,90.96,42170.0,42387.0,-2844.0
2026-02-07,13,82.77,36405.0,36470.0,774.0
2026-02-07,14,78.8,44586.0,43706.0,522.0
2026-02-07,15,87.01,38023.0,39122.0,99.0
2026-02-07,16,77.71,54301.0,54326.0,1440.0
2026-02-07,17,88.39,35374.0,37274.0,1858.0
2026-02-07,18,81.92,43840.0,44136.0,-215.0
2026-02-07,19,77.9,35599.0,36774.0,2212.0
2026-02-07,20,49.77,53710.0,55559.0,-823.0
2026-02-07,21,42.55,50782.0,49151.0,-1786.0
2026-02-07,22,39.7,36953.0,36148.0,2695.0
2026-02-07,23,28.56,35031.0,36057.0,-216.0
2026-02-08,0,36.1,47024.0,45669.0,1621.0
2026-02-08,1,28.9,52330.0,53523.0,2731.0
2026-02-08,2,45.26,45482.0,45324.0,2537.0
2026-02-08,3,16.29,40623.0,38903.0,-124.0
2026-02-08,4,36.9,46960.0,48917.0,-2233.0
2026-02-08,5,31.71,38586.0,38085.0,-1444.0
2026-02-08,6,24.71,40226.0,38864.0,1159.0
2026-02-08,7,66.8,35515.0,34887.0,2901.0
2026-02-08,8,81.28,51531.0,50657.0,2669.0
2026-02-08,9,73.31,44466.0,46260.0,2862.0
2026-02-08,10,80.56,42083.0,40243.0,1362.0
2026-02-08,11,90.5,35167.0,33402.0,-2784.0
2026-02-08,12,94.71,36260.0,36658.0,2348.0
2026-02-08,13,68.46,36308.0,36808.0,-1320.0
2026-02-08,14,68.21,37852.0,36835.0,1173.0
2026-02-08,15,77.25,46144.0,45286.0,-1881.0
2026-02-08,16,94.44,47572.0,47260.0,543.0
2026-02-08,17,65.96,52899.0,52463.0,2975.0
2026-02-08,18,83.7,43028.0,44266.0,-1393.0
2026-02-08,19,61.09,38515.0,36725.0,2724.0
2026-02-08,20,39.41,51907.0,52552.0,2212.0
2026-02-08,21,36.72,42773.0,42330.0,-1780.0
2026-02-08,22,26.32,38443.0,40105.0,-2174.0
2026-02-08,23,53.66,42793.0,41466.0,-2257.0
2026-02-09,0,46.36,43239.0,43484.0,727.0
2026-02-09,1,68.0,50315.0,52172.0,664.0
2026-02-09,2,61.22,41852.0,41768.0,2366.0
2026-02-09,3,53.26,52266.0,53196.0,-436.0
2026-02-09,4,56.48,36834.0,34952.0,-1000.0
2026-02-09,5,50.22,44409.0,44901.0,-1481.0
2026-02-09,6,38.79,40762.0,41450.0,-2023.0
2026-02-09,7,98.92,43807.0,43530.0,-1142.0
2026-02-09,8,92.29,47330.0,47286.0,1023.0
2026-02-09,9,102.33,40269.0,39266.0,-2131.0
2026-02-09,10,93.11,35108.0,36998.0,1934.0
2026-02-09,11,88.9,37129.0,35873.0,-2667.0
2026-02-09,12,105.09,37054.0,37735.0,-552.0
2026-02-09,13,107.83,40979.0,42678.0,-1777.0
2026-02-09,14,91.91,40384.0,40974.0,-440.0
2026-02-09,15,92.88,49634.0,50218.0,-2154.0
2026-02-09,16,91.47,51727.0,50130.0,2818.0
2026-02-09,17,93.14,44132.0,43993.0,-1323.0
2026-02-09,18,77.46,54398.0,55704.0,-2853.0
2026-02-09,19,85.72,48896.0,47345.0,2939.0
2026-02-09,20,27.67,46292.0,48172.0,-2047.0
2026-02-09,21,46.43,39776.0,40594.0,1870.0
2026-02-09,22,41.68,37605.0,38535.0,146.0
2026-02-09,23,42.5,35556.0,37279.0,137.0
2026-02-10,0,44.07,46687.0,45711.0,236.0
2026-02-10,1,64.79,46518.0,47331.0,-732.0
2026-02-10,2,56.61,41596.0,41337.0,1064.0
2026-02-10,3,67.25,42537.0,43056.0,834.0
2026-02-10,4,39.87,47296.0,47401.0,1676.0
2026-02-10,5,54.97,37904.0,36010.0,-432.0
2026-02-10,6,47.14,44541.0,46367.0,2360.0
2026-02-10,7,88.46,36136.0,34348.0,2561.0
2026-02-10,8,90.24,35769.0,36165.0,161.0
2026-02-10,9,102.86,50379.0,50857.0,-2382.0
2026-02-10,10,93.12,35506.0,33879.0,2287.0
2026-02-10,11,105.18,42950.0,42151.0,938.0
2026-02-10,12,91.5,46898.0,46220.0,290.0
2026-02-10,13,103.49,38624.0,39227.0,1479.0
2026-02-10,14,104.88,48030.0,47059.0,1626.0
2026-02-10,15,93.05,47247.0,46191.0,-721.0
2026-02-10,16,109.7,36040.0,34298.0,2826.0
2026-02-10,17,96.45,45780.0,47477.0,-1292.0
2026-02-10,18,92.05,40568.0,42069.0,-1728.0
2026-02-10,19,103.53,43760.0,43705.0,127.0
2026-02-10,20,59.05,53728.0,55271.0,-2851.0
2026-02-10,21,63.31,40180.0,39101.0,575.0
2026-02-10,22,54.13,36500.0,34831.0,-1580.0
2026-02-10,23,51.88,54402.0,53551.0,-1327.0
2026-02-11,0,48.34,51093.0,52111.0,2628.0
2026-02-11,1,55.94,48839.0,48748.0,-769.0
2026-02-11,2,51.7,46529.0,46675.0,132.0
2026-02-11,3,59.08,49339.0,48360.0,1072.0
2026-02-11,4,51.09,50675.0,52192.0,1640.0
2026-02-11,5,60.68,51951.0,51889.0,-2341.0
2026-02-11,6,43.49,44984.0,44302.0,941.0
2026-02-11,7,84.32,37790.0,37825.0,-2786.0
2026-02-11,8,97.18,39689.0,38609.0,1877.0
2026-02-11,9,102.98,50238.0,48663.0,1345.0
2026-02-11,10,95.88,42036.0,42500.0,1432.0
2026-02-11,11,91.98,50086.0,48161.0,1707.0
2026-02-11,12,83.75,45087.0,45262.0,-2925.0
2026-02-11,13,101.5,49661.0,47795.0,-19.0
2026-02-11,14,88.02,41633.0,42386.0,879.0
2026-02-11,15,82.5,41868.0,41433.0,2016.0
2026-02-11,16,90.9,44671.0,45709.0,907.0
2026-02-11,17,74.23,39434.0,39432.0,-467.0
2026-02-11,18,97.52,46175.0,47839.0,321.0
2026-02-11,19,89.81,50028.0,51363.0,729.0
2026-02-11,20,53.21,48786.0,48746.0,-51.0
2026-02-11,21,49.9,36132.0,35329.0,2048.0
2026-02-11,22,47.35,53478.0,54413.0,1596.0
2026-02-11,23,60.55,35090.0,36135.0,-1107.0
2026-02-12,0,40.33,52147.0,52115.0,2076.0
2026-02-12,1,59.04,48901.0,50824.0,-1024.0
2026-02-12,2,48.42,45433.0,47193.0,1968.0
2026-02-12,3,68.45,41747.0,39937.0,617.0
2026-02-12,4,54.72,40993.0,41522.0,869.0
2026-02-12,5,60.18,37715.0,37432.0,-488.0
2026-02-12,6,49.27,51931.0,53926.0,563.0
2026-02-12,7,102.12,48007.0,48186.0,215.0
2026-02-12,8,97.09,42466.0,41333.0,1325.0
2026-02-12,9,96.89,41354.0,42783.0,1812.0
2026-02-12,10,103.65,49293.0,51149.0,-2442.0
2026-02-12,11,92.5,39810.0,41809.0,-2992.0
2026-02-12,12,88.87,52711.0,52206.0,-578.0
2026-02-12,13,103.2,39770.0,40188.0,1658.0
2026-02-12,14,95.94,49240.0,50323.0,518.0
2026-02-12,15,90.72,38979.0,39811.0,-1998.0
2026-02-12,16,95.14,40230.0,39266.0,-159.0
2026-02-12,17,88.98,46800.0,45697.0,698.0
2026-02-12,18,94.73,38699.0,37459.0,-1364.0
2026-02-12,19,94.93,37254.0,38753.0,-786.0
2026-02-12,20,41.04,43383.0,41613.0,-380.0
2026-02-12,21,59.17,48062.0,47885.0,941.0
2026-02-12,22,58.91,39980.0,40282.0,264.0
2026-02-12,23,51.88,47561.0,46583.0,717.0
2026-02-13,0,58.42,44315.0,44704.0,-439.0
2026-02-13,1,61.17,45429.0,44423.0,-1692.0
2026-02-13,2,53.29,40319.0,40239.0,2198.0
2026-02-13,3,52.8,37097.0,37693.0,-1701.0
2026-02-13,4,64.76,49731.0,50263.0,2742.0
2026-02-13,5,59.73,38026.0,39923.0,-385.0
2026-02-13,6,32.44,35061.0,33629.0,-2509.0
2026-02-13,7,89.94,39635.0,41236.0,-16.0
2026-02-13,8,96.16,37773.0,36173.0,-2034.0
2026-02-13,9,97.93,35907.0,37237.0,634.0
2026-02-13,10,110.62,41169.0,42108.0,1715.0
2026-02-13,11,93.77,54923.0,55152.0,2741.0
2026-02-13,12,117.78,47961.0,46847.0,-2993.0
2026-02-13,13,91.11,52782.0,52927.0,161.0
2026-02-13,14,92.97,54085.0,53849.0,-780.0
2026-02-13,15,103.05,54080.0,54072.0,-2020.0
2026-02-13,16,106.36,53774.0,55099.0,1802.0
2026-02-13,17,75.19,54251.0,53291.0,-1828.0
2026-02-13,18,88.38,41064.0,40754.0,958.0
2026-02-13,19,82.26,51392.0,52739.0,-1803.0
2026-02-13,20,43.62,52837.0,53184.0,-1725.0
2026-02-13,21,53.87,48491.0,46947.0,-411.0
2026-02-13,22,48.33,35761.0,37721.0,2327.0
2026-02-13,23,58.98,40765.0,42059.0,-2071.0
2026-02-14,0,39.55,47758.0,46902.0,-275.0
2026-02-14,1,46.29,53944.0,55270.0,1658.0
2026-02-14,2,32.23,35157.0,35416.0,1100.0
2026-02-14,3,36.21,45918.0,43930.0,-1365.0
2026-02-14,4,31.72,39192.0,37292.0,2665.0
2026-02-14,5,37.09,41633.0,42334.0,-2068.0
2026-02-14,6,39.03,49499.0,48871.0,-1829.0
2026-02-14,7,58.22,44809.0,43786.0,2070.0
2026-02-14,8,63.73,43768.0,43638.0,495.0
2026-02-14,9,92.46,37804.0,37114.0,-2446.0
2026-02-14,10,67.53,39917.0,40495.0,-2327.0
2026-02-14,11,78.52,42440.0,43094.0,-2569.0
2026-02-14,12,73.24,50527.0,51172.0,-2620.0
2026-02-14,13,91.07,51391.0,52358.0,1291.0
2026-02-14,14,89.85,41444.0,40570.0,-2495.0
2026-02-14,15,74.73,51130.0,50031.0,397.0
2026-02-14,16,79.43,54765.0,55839.0,2409.0
2026-02-14,17,73.34,49471.0,48426.0,-2547.0
2026-02-14,18,85.93,45851.0,47074.0,1746.0
2026-02-14,19,70.52,42217.0,40860.0,-1165.0
2026-02-14,20,40.0,54088.0,55814.0,-822.0
2026-02-14,21,32.98,47901.0,49703.0,1373.0
2026-02-14,22,35.88,52373.0,51816.0,1140.0
2026-02-14,23,35.15,43221.0,44981.0,-2402.0
2026-02-15,0,43.62,46419.0,44562.0,411.0
2026-02-15,1,37.91,38392.0,38804.0,527.0
2026-02-15,2,35.53,53028.0,54047.0,2250.0
2026-02-15,3,9.5,38691.0,39954.0,-2053.0
